231|12/05/15|A|07|31|4444||426.42|0.00|00152040
232|12/05/15|A|15|00|4444||00105003100000005300|426.42|00152042
233|12/05/15|A|07|31|4444||426.42|0.00|00152042
234|12/05/15|A|15|00|4444||00105003100000020000|433.92|00152111
235|12/05/15|A|07|31|4444||433.92|0.00|00152111
236|12/05/15|A|15|00|4444||00105003100000020100|348.64|00152113
237|12/05/15|A|07|31|4444||348.64|0.00|00152113
238|12/05/15|A|15|00|4444||00105003100000020200|433.92|00152114
239|12/05/15|A|07|31|4444||433.92|0.00|00152114
240|12/05/15|A|15|00|4444||00105003100000020300|348.64|00152116
241|12/05/15|A|07|31|4444||348.64|0.00|00152116
242|12/05/15|A|15|00|4444||00105003100000020400|433.92|00152117
243|12/05/15|A|07|31|4444||433.92|0.00|00152117
244|12/05/15|A|15|00|159||00105103100000000600|419.00|00200825
245|12/05/15|A|07|31|159||419.00|0.00|00200825
246|12/05/15|A|15|00|159||00105103100000000700|419.00|00200826
247|12/05/15|A|07|31|159||419.00|0.00|00200826
248|12/05/15|A|15|00|159||00105103100000001100|419.00|00200827
249|12/05/15|A|07|31|159||419.00|0.00|00200827
250|12/05/15|A|15|00|159||00105103100000001000|419.00|00200830
251|12/05/15|A|07|31|159||419.00|0.00|00200830
252|12/05/15|A|15|00|159||00105103100000000800|419.00|00200831
253|12/05/15|A|07|31|159||419.00|0.00|00200831
254|12/05/15|A|15|00|159||00105103100000000900|419.00|00200832
255|12/05/15|A|07|31|159||419.00|0.00|00200832
256|12/05/15|A|15|00|6428||00100303100000101300|252.00|00244033
257|12/05/15|A|07|31|6428||252.00|0.00|00244033
258|12/05/15|A|15|00|6428||00100303100000101200|418.96|00244046
259|12/05/15|A|07|31|6428||418.96|0.00|00244046
260|12/05/15|A|15|00|6428||00100303100000091400|426.42|00244071
261|12/05/15|A|07|31|6428||426.42|0.00|00244071
262|12/05/15|A|15|00|6428||00100303100000091100|426.42|00244072
263|12/05/15|A|07|31|6428||426.42|0.00|00244072
264|12/05/15|A|15|00|6428||00100303100000081700|420.00|00244073
265|12/05/15|A|07|31|6428||420.00|0.00|00244073
266|12/05/15|A|15|00|6428||00100303100000081800|251.00|00244079
267|12/05/15|A|07|31|6428||251.00|0.00|00244079
268|12/05/15|A|15|00|7129||00101503100000101800|336.00|00254118
269|12/05/15|A|07|31|7129||336.00|0.00|00254118
270|12/05/15|A|15|00|7129||00101503100000101900|252.00|00254119
271|12/05/15|A|07|31|7129||252.00|0.00|00254119
272|12/05/15|A|15|00|7129||00101503100000102000|168.00|00254120
273|12/05/15|A|07|31|7129||168.00|0.00|00254120
274|12/05/15|A|15|00|7129||00101503100000102100|252.00|00254122
275|12/05/15|A|07|31|7129||252.00|0.00|00254122
276|12/05/15|A|15|00|7129||00101503100000102300|252.00|00254123
277|12/05/15|A|07|31|7129||252.00|0.00|00254123
278|12/05/15|A|15|00|7129||00101503100000101800|336.00|00254137
279|12/05/15|A|07|31|7129||336.00|0.00|00254137
280|12/05/15|A|15|00|7129||00101503100000102200|252.00|00254139
281|12/05/15|A|07|31|7129||252.00|0.00|00254139
282|12/05/15|A|15|00|7129||00101503100000102200|252.00|00254140
283|12/05/15|A|07|31|7129||252.00|0.00|00254140
284|12/05/15|A|15|00|7129||00101503100000102200|252.00|00254141
285|12/05/15|A|07|31|7129||252.00|0.00|00254141
286|12/05/15|A|15|00|7129||00101503100000102300|252.00|00254144
287|12/05/15|A|07|31|7129||252.00|0.00|00254144
288|12/05/15|A|15|00|7129||00101503100000170000|256.00|00254327
289|12/05/15|A|07|31|7129||256.00|0.00|00254327
290|12/05/15|A|15|00|7129||00101503100000169900|256.00|00254329
291|12/05/15|A|07|31|7129||256.00|0.00|00254329
292|12/05/15|A|15|00|7129||00101503100000169800|427.00|00254330
293|12/05/15|A|07|31|7129||427.00|0.00|00254330
294|12/05/15|A|15|00|7129||00101503100000169700|171.00|00254331
295|12/05/15|A|07|31|7129||171.00|0.00|00254331
296|12/05/15|A|15|00|7129||00101503100000169600|342.00|00254334
297|12/05/15|A|07|31|7129||342.00|0.00|00254334
298|12/05/15|A|15|00|238||00102103100000211600|252.00|00257471
299|12/05/15|A|07|31|238||252.00|0.00|00257471
300|12/05/15|A|15|00|238||001047031000000937|335.16|00257490
301|12/05/15|A|07|31|238||335.16|0.00|00257490
302|12/05/15|A|15|00|238||00104703100000190200|351.92|00257493
303|12/05/15|A|07|31|238||351.92|0.00|00257493
304|12/05/15|A|15|00|238||00104703100000190000|418.96|00257494
305|12/05/15|A|07|31|238||418.96|0.00|00257494
306|12/05/15|A|15|00|238||001047031000000931|418.96|00257495
307|12/05/15|A|07|31|238||418.96|0.00|00257495
308|12/05/15|A|15|00|238||001047031000000936|251.38|00257496
309|12/05/15|A|07|31|238||251.38|0.00|00257496
310|12/05/15|A|15|00|238||00104703100000189900|351.92|00257499
311|12/05/15|A|07|31|238||351.92|0.00|00257499
312|12/05/15|A|15|00|238||00104703100000110600|418.96|00257504
313|12/05/15|A|07|31|238||418.96|0.00|00257504
314|12/05/15|A|15|00|238||001047031000000943|418.96|00257507
315|12/05/15|A|07|31|238||418.96|0.00|00257507
316|12/05/15|A|15|00|238||00104703100000156400|703.84|00257508
317|12/05/15|A|07|31|238||703.84|0.00|00257508
318|12/05/15|A|15|00|238||001047031000000928|418.96|00257510
319|12/05/15|A|07|31|238||418.96|0.00|00257510
320|12/05/15|A|15|00|238||001047031000000940|418.96|00257511
